,Unnamed: 0,id,desc,category,price,old_price,discount_type
1399,1686,1356220,mineraalvesi gaasiga perrier 1l pet,SH-3-12-8,1.35,,"
"
1400,1685,1368649,muu alk.jook garage hard lemon 4% 0.275l pdl,SH-1-3,1.35,,"
"
1401,1684,1368105,vitam.jook vitamineral immunity 0.75l,SH-3-13,1.35,,"
"
1402,1681,811809,heeringafileetükid ananassiga rimi 0.24kg,SH-8-16-20,1.35,,"
"
1403,1659,1364235,kar.jook fentimans pr.indian tonic water 0.2l,SH-3-11,1.35,,"
"
1404,1658,809126,nisujahu rimi basic 812 tüüp 2kg,SH-13-4-21,1.35,,"
"
1405,1647,154890,küpsised juustumaitselised tuc 0.1kg,SH-9-5-6,1.35,,"
"
1406,1656,803637,riis pikateraline rimi 0kg,SH-13-15-91,1.35,,"
"
1407,1631,291698,searasv lemmik 0.2kg,SH-11-9-39,1.35,,"
"
1408,1630,290680,must taskuleib seemnetega fazer 0.27kg,SH-6-2-12,1.35,,"
"
1409,1629,271355,vorst laste viilutatud rakvere 0.19kg,SH-8-4,1.35,,"
"
1410,1628,810232,hapukoor rimi 10% 0.5kg,SH-11-5-22,1.35,,"
"
1411,1627,1361331,toonik fever tree indian 0.2l,SH-3-11,1.35,,"
"
1412,1626,801516,kevadine köögivilja segu 0.4kg,SH-4-3-14,1.35,,"
"
1413,1625,1371733,jäätee roheline meega arizona 0.45l pet,SH-3-5,1.35,,"
"
1414,1624,1372003,muu alk.jook garage hard pear 4.6% 0.275l,SH-1-3,1.35,,"
"
1415,1623,813462,vanillimaitseline jäätis rimi 0.2l 0.12kg,SH-4-1-4,1.35,,"
"
1416,1622,1011419,proteiinibatoon maapähkli emco glut.vaba 0.04kg,SH-13-3-16,1.35,,"
"
1417,1621,191186,ürdiaia segu santa maria 0.029kg,SH-13-12-76,1.35,1.69,"loyalty
"
1418,1620,191168,pitsamaitseaine santa maria 0.009kg,SH-13-12-76,1.35,1.69,"loyalty
"
1419,1618,193686,kummikommid fazer tutti frutti choco 0.17kg,SH-9-3-2,1.35,1.85,"loyalty
"
1420,1617,1371942,muu alk.jook garage hard lingonb 4.6% 0.275l,SH-1-3,1.35,,"
"
1421,1616,813471,šokolaadijäätis rimi 0.2l 0.11kg,SH-4-1-4,1.35,,"
"
1422,1615,813470,karamelli jäätis rimi 0.2l 0.11kg,SH-4-1-4,1.35,,"
"
1423,1657,808928,teraviljapallid šok.maits choco blast 0.25kg,SH-13-3-15,1.35,,"
"
1424,1632,946663,röst kaerajuuretisega leibur 0.28kg,SH-6-7-21,1.35,,"
"
1425,1633,801106,hernes roheline rimi 0.4kg 0.28kg,SH-13-10-49,1.35,,"
"
1426,1619,1011208,vürtsisegu kotanyi shortbread cookies 0.02kg,SH-13-13-81,1.35,,"
"
1427,1635,197277,kookoskreem kara 0.2l,SH-13-11-67,1.35,,"
"
1428,1634,1355536,õlu saku pilsner 4.2% 0.5l pudel,SH-1-6,1.35,,"
"
1429,1654,190801,neljaviljakrõbuskid balsnack 0.2kg,SH-13-3-15,1.35,,"
"
1430,1653,184031,pähkli-seemnebatoon tum.šokol kalev 0.04kg,SH-13-3-17,1.35,,"
"
1431,1651,196540,äädikhape 30% ekton 0.5l,SH-13-19-104,1.35,,"
"
1432,1650,105053,vanillisuhkur santa maria 0.02kg,SH-13-13-81,1.35,,"
"
1433,1649,812154,kartulikrõpsud rimi magusa tšilli 0.1kg,SH-9-8-15,1.35,,"
"
1434,1648,185371,seakamarakrõpsud meresoolaga ossi 0.04kg,SH-9-8-18,1.35,,"
"
1435,1646,914311,väike viiner maks&moorits 0.26kg,SH-8-22,1.35,,"
"
1436,1652,147420,suhkrukaunistused dr.oetker 0.08kg,SH-13-13-82,1.35,,"
"
1437,1655,803614,pikateraline riis aurutatud rimi 0kg,SH-13-15-91,1.35,,"
"
1438,1644,109652,küpsised peekonimaitselised tuc 0.1kg,SH-9-5-6,1.35,,"
"
1439,1643,160565,küpsised juustumaitselised tuc mini 0.1kg,SH-9-5-6,1.35,,"
"
1440,1642,100854,küpsised soolatud tuc original 0.1kg,SH-9-5-6,1.35,,"
"
1441,1641,100840,küpsised paprikamaitselised tuc 0.1kg,SH-9-5-6,1.35,,"
"
1442,1640,164519,küpsised hapukoore&sibula tuc mini 0.1kg,SH-9-5-6,1.35,,"
"
1443,1639,1371277,õlu zubr gold 4.6% 0.5l purk,SH-1-6,1.35,,"
"
1444,1645,137619,kreekerid kliidega arcor 0.2kg,SH-9-5-6,1.35,,"
"
1445,1636,802998,jogurt metsamarja rimi 0.39kg,SH-11-2-5,1.35,,"
"
1446,1705,804431,rosin awake seemneta 0.4kg,SH-9-4-11,1.38,,"
"
1447,1798,805165,mandariinid ica 0.312kg,SH-13-10-60,1.39,,"
"
1448,1799,194589,kartulipuder tilliga 5 minutit maggi 0.05kg,SH-13-8-40,1.39,,"
"
1449,1800,947055,salat misticanza veg 1kl 0.1kg,SH-12-6,1.39,,"
"
1450,1801,947057,beebispinat veg 1kl 100gr,SH-12-6,1.39,,"
"
1451,1802,947058,rukola veg 1kl 0.1kg,SH-12-6,1.39,,"
"
1452,1803,1355824,õlu a.le coq pilsner 4.2% 0.5l,SH-1-6,1.39,,"
"
1453,1810,119920,närimiskommid maasikamaitselised drako 0.11kg,SH-9-3-2,1.39,,"
"
1454,1805,292575,juust mozzarella formagia 0.125kg,SH-11-3-10,1.39,,"
"
1455,1806,286883,rukkiröst tosta eesti pagar 0.39kg,SH-6-7-21,1.39,,"
"
1456,1808,932895,jogurt vaarikamoosi-müsli tere 0.15kg,SH-11-2-5,1.39,,"
"
1457,1797,165117,päevalilleseemned soolased y.e.s 0.15kg,SH-9-4-12,1.39,,"
"
1458,1809,808924,teraviljahelbed kakaoga choco shells 0.25kg,SH-13-3-15,1.39,,"
"
1459,1804,1355852,õlu saku kuld 5.2% 0.33l pdl,SH-1-6,1.39,,"
"
1460,1807,269202,pereviiner rakvere 0.5kg,SH-8-22,1.39,1.45,"regular
"
1461,1788,811615,merekapsas rimi lõhega 0.25kg,SH-8-10-30,1.39,,"
"
1462,1795,1356955,õlu a.le coq extra ginger 4.5% 0.33l,SH-1-6,1.39,,"
"
1463,1794,104185,šampinjoniviilud peffer prochamp 290 0.155kg,SH-13-10-61,1.39,,"
"
1464,1793,940400,ciabatta rukkijahuga elt 0.2kg,SH-6-5,1.39,,"
"
1465,1792,920347,margariin soolane voimix 60% 0.25kg,SH-11-9-40,1.39,,"
"
1466,1791,919819,hapupiimatoode rjaženka farmi 0.75l,SH-11-1,1.39,,"
"
1467,1790,917984,leib kanepiseem.-rukki eesti pagar 0.5kg,SH-6-3-15,1.39,,"
"
1468,1789,915621,keefir täispiimast farmi 3.8-4.2% 1kg,SH-11-1,1.39,,"
"
1469,1787,181873,täisterapasta durum penne tartu mill 0.5kg,SH-13-14-87,1.39,,"
"
1470,1786,181857,makaronid durum ditali lisci tartu mill 0.5kg,SH-13-14-20,1.39,,"
"
1471,1785,812313,hapu kummikomm koola rimi 0.1kg,SH-9-3-2,1.39,,"
"
1472,1784,900093,tooma verivorstikesed lambasooles 0.3kg,SH-8-1-20,1.39,,"
"
1473,1783,811472,maisisnäkk i love eco õun-kaneel 8k 0.02kg,SH-5-6-24,1.39,,"
"
1474,1811,932847,öko rukkijahu (täistera) jahu-jaan 0.75kg,SH-19-4,1.39,,"
"
1475,1782,103114,tarretisepulber metsmaasika mikaado 0.08kg,SH-13-13-79,1.39,,"
"
1476,1796,1358071,õlu a.le coq extra lime 4.5% 0.33l pdl,SH-1-6,1.39,,"
"
1477,1812,121876,närimiskommid õunamaitselised drako 0.11kg,SH-9-3-2,1.39,,"
"
1478,1832,978554,kanafileenagitsad m&m 0.23kg,SH-8-12-30,1.39,1.79,"regular
"
1479,1814,165959,jahvatatud koriander kotanyi 0.03kg,SH-13-12-76,1.39,,"
"
1480,1847,1000413,suhkrukaunistused pärlid deco republic 0.02kg,SH-13-13-82,1.39,,"
"
1481,1845,178166,tarretisepulber maasika-banaani mikaado 0.085kg,SH-13-13-79,1.39,,"
"
1482,1843,193558,segujahu ülepannikoogid city taste 0.375kg,SH-13-4-18,1.39,,"
"
1483,1841,973644,köögiviljasegu fit maahärra 0.4kg,SH-4-3-14,1.39,,"
"
1484,1840,812522,merekapsas rimi surimiga 0.25kg,SH-8-10-30,1.39,,"
"
1485,1839,904820,kultuurmustikad rimi 0.125kg,SH-12-4-19,1.39,1.89,"regular
"
1486,1838,111336,püree hipp kartuli-porgandi bio 4k 0.125kg,SH-5-6-17,1.39,,"
"
1487,1837,1002994,püree põnn õuna bio 4kuud 0.13kg,SH-5-6-23,1.39,,"
"
1488,1836,1005354,kookosküpsised lisatud suhkruta detki 0.18kg,SH-13-1-1,1.39,,"
"
1489,1835,171020,tatraeine funktsionaalne graci 0.075kg,SH-13-2-12,1.39,,"
"
1490,1834,171044,kuskussieine funktsionaalne graci 0.075kg,SH-13-2-12,1.39,,"
"
1491,1833,155972,öko nisujahu (täistera) jahu-jaan 0.75kg,SH-19-4,1.39,,"
"
1492,1780,155975,konserv koerale loom.-maks apollo 0.3kg,SH-7-2-4,1.39,,"
"
1493,1831,932849,öko odrakruup jahu-jaan 0.75kg,SH-19-4,1.39,,"
"
1494,1829,279244,šokolaadi sõõrik sulatatud 0.077kg,SH-6-6,1.39,,"
"
1495,1828,812317,kummikommid ussikesed rimi 0.1kg,SH-9-3-2,1.39,,"
"
1496,1827,1366369,spordijook arctic sport zero pun.greip 0.75l,SH-3-10,1.39,,"
"
1497,1826,905571,kreemjas maksapasteet 0.3kg,SH-8-18,1.39,,"
"
1498,1825,904061,hapukoor laktoosivaba 20% 0.3kg,SH-11-5-22,1.39,,"
"
1499,1824,201841,keefir hellus pure 1kg,SH-11-1,1.39,,"
"
1500,1823,134882,maksapasteet delikatess  nõo 0.2kg,SH-8-18,1.39,,"
"
1501,1822,276507,baguette  küüslauguvõiga 0.35kg,SH-4-6-21,1.39,,"
"
1502,1821,1360568,karastusjook coca-cola 1l,SH-3-7,1.39,,"
"
1503,1820,1350925,energiajook red bull 0.25l,SH-3-4,1.39,,"
"
1504,1819,168406,kontsentraat kaljavirde maadlex 0.2kg,SH-3-6,1.39,,"
"
1505,1818,1366367,spordijook arctic sport greibi s.kork 0.75l,SH-3-10,1.39,,"
"
1506,1817,181865,täisterapasta spaghetti nr.7 tartu mill 0.5kg,SH-13-14-87,1.39,,"
"
1507,1816,811905,tomati passata rimi 0.5kg,SH-13-16-20,1.39,,"
"
1508,1815,1350361,mineraalvesi karb värska originaal 1.5l,SH-3-12-8,1.39,,"
"
1509,1813,122325,must pipar purustatud santa maria 0.018kg,SH-13-12-75,1.39,,"
"
1510,1779,155976,konserv koerale apollo metslo.-lind 0.3kg,SH-7-2-4,1.39,,"
"
1511,1830,1005355,kakaoküpsised lisatud suhkruta detki 0.18kg,SH-13-1-1,1.39,,"
"
1512,1774,181842,makaronid maccheroni lisci tartu mill 0.5kg,SH-13-14-20,1.39,,"
"
1513,1736,206708,peekon viilutatud oskar 0.12kg,SH-8-11-20,1.39,1.99,"loyalty
"
1514,1735,1368152,karastusjook fanta orange zero 1.5l,SH-3-7,1.39,1.89,"loyalty
"
1515,1734,1368094,karastusjook sprite zero 1.5l,SH-3-7,1.39,1.89,"loyalty
"
1516,1733,158077,küpsised milka choco minis 0.15kg,SH-9-5-5,1.39,1.89,"loyalty
"
1517,1732,1010660,piimašokolaadid sorini cars 0.1kg,SH-9-3-1,1.39,,"
"
1518,1731,160376,biskviitküpsised vaarika milka 0.147kg,SH-9-5-5,1.39,1.89,"loyalty
"
1519,1730,160375,biskviitküpsised apelsini milka 0.147kg,SH-9-5-5,1.39,1.89,"loyalty
"
1520,1729,162849,küpsised šokolaadinööpidega milka choco 0.135kg,SH-9-5-5,1.39,1.89,"loyalty
"
1521,1728,171305,küpsised šokolaadis milka choco stix 0.112kg,SH-9-5-5,1.39,1.89,"loyalty
"
1522,1727,1360544,karastusjook fanta apelsini 1.5l,SH-3-7,1.39,1.89,"loyalty
"
1523,1726,136680,tume šokolaad 56% kalev bitter 0.1kg,SH-9-9-22,1.39,1.89,"loyalty
"
1524,1725,171334,tume šokolaad 70% kalev bitter 0.1kg,SH-9-9-22,1.39,1.89,"loyalty
"
1525,1724,171117,energiageel isostar õunamaitseline 0.035kg,SH-13-16,1.39,,"
"
1526,1723,190766,tume šokolaad 87% kalev bitter 0.1kg,SH-9-9-22,1.39,1.89,"loyalty
"
1527,1722,1368156,jook vichy fresh cherry 1.5l pet,SH-3-12-9,1.39,,"
"
1528,1720,977098,koorejäätis mustika-vaar onu eskimo 0.165l 0.084kg,SH-4-1-4,1.39,,"
"
1529,1719,977113,šokolaadi-koorejäätis onu eskimo 0.165l 0.08kg,SH-4-1-4,1.39,,"
"
1530,1775,191050,šokolaadimuna kinder surprise 0.02kg,SH-9-3-1,1.39,,"
"
1531,1717,813848,puuvilja- ja pähklibatoon kakao ica 0.05kg,SH-13-1-8,1.39,,"
"
1532,1716,813849,puuvilja-ja pähklibatoon õuna&kaneeli ica 0.05kg,SH-13-1-8,1.39,,"
"
1533,1715,1008050,närimiskommid koolamaitselised drako 0.11kg,SH-9-3-2,1.39,,"
"
1534,1714,1370103,spordijook arctic sport power 0.75l,SH-3-10,1.39,,"
"
1535,1713,814049,kummikommid llama mix rimi 0.1kg,SH-9-3-2,1.39,,"
"
1536,1712,7264945,täissööt kassid latvijas lõhe kana 0.15kg,SH-7-1-1,1.39,,"
"
1537,1711,1008616,segujahu itaalia pitsale city taste 0.4kg,SH-13-4-20,1.39,,"
"
1538,1710,986903,kreeka jogurt viigimarja-müsli tere lv 0.15kg,SH-11-2-5,1.39,,"
"
1539,1708,7270589,maisikrõbuskid mango-banaani põnn öko 7k 0.02kg,SH-5-6-24,1.39,,"
"
1540,1707,7270600,maisikrõbuskid porgand-tomat põnn öko 7k 0.02kg,SH-5-6-24,1.39,,"
"
1541,1706,814079,koeramaius nutribalance stick.joint care 0.175kg,SH-7-2-5,1.39,,"
"
1542,1737,207578,sink seljafilee viilutatud vaak oskar 0.105kg,SH-8-11-20,1.39,1.99,"loyalty
"
1543,1740,1371038,õlu corona extra 4.5% 0.355l,SH-1-6,1.39,,"
"
1544,1718,977115,pistaatsia-koorejäätis onu eskimo 0.165l 0.08kg,SH-4-1-4,1.39,,"
"
1545,1742,813843,puuvilja- ja pähklibatoon vanilje ica 0.05kg,SH-13-1-8,1.39,,"
"
1546,1741,1367096,kar.jook sprite sidrun-laimimaits karb 1.5l,SH-3-7,1.39,1.89,"loyalty
"
1547,1773,807573,mahetomatid tükeldatud i love eco 0.39kg,SH-13-10-63,1.39,,"
"
1548,1772,103113,tarretisepulber kirsimaitseline mikaado 0.08kg,SH-13-13-79,1.39,,"
"
1549,1771,812314,kummikomm burgerid rimi 0.1kg,SH-9-3-2,1.39,,"
"
1550,1770,812325,kummikomm tropical mix 0.1kg,SH-9-3-2,1.39,,"
"
1551,1768,7070169,püree maasika jog semper 6k 0.09kg,SH-5-6-23,1.39,,"
"
1552,1767,269161,õun jonagold 1kl kg,SH-12-5-27,1.39,,"
"
1553,1766,812312,kummikommid karukesed rimi 0.1kg,SH-9-3-2,1.39,,"
"
1554,1765,7071298,püree hipp juurvilja 4kuud 0.125kg,SH-5-6-17,1.39,,"
"
1555,1764,158734,kaeraküpsised krõbedad marmiton 0.15kg,SH-9-5-5,1.39,,"
"
1556,1763,184811,võiküpsised piimašokolaadiga leibniz 0.1kg,SH-9-5-5,1.39,,"
"
1557,1762,918681,täisterarukkileib pärmita pärnamäed 0.4kg,SH-6-3-15,1.39,,"
"
1558,1761,176297,makaronid durum linguine tartu mill 0.5kg,SH-13-14-20,1.39,,"
"
1559,1760,176286,makaronid spaghetti nr.7 tartu mill 0.5kg,SH-13-14-20,1.39,,"
"
1560,1769,812319,kummikommid hapud ussikesed rimi 0.1kg,SH-9-3-2,1.39,,"
"
1561,1758,164577,pruun riis veski mati 0.4kg,SH-13-15-90,1.39,,"
"
1562,1757,163431,durumnisupasta filini tartu mill 0.5kg,SH-13-14-20,1.39,,"
"
1563,1756,163428,durumnisupasta cornetti tartu mill 0.5kg,SH-13-14-20,1.39,,"
"
1564,1755,155212,pitsajahu tartu mill 0.4kg,SH-13-4-18,1.39,,"
"
1565,1754,152756,neljaviljahelbed helen 0.5kg,SH-13-2-11,1.39,,"
"
1566,1753,286275,joogijogurt banaani-maasika alma 1kg,SH-11-2-6,1.39,,"
"
1567,1752,100341,jahu t-550 punane kalew 1kg,SH-13-4-21,1.39,,"
"
1568,1751,100233,riis doris 0kg,SH-13-15-91,1.39,,"
"
1569,1750,104406,jook jõhvika aura 1l,SH-3-8-2,1.39,,"
"
1570,1744,936670,öko odrajahu (täistera) jahu-jaan 0.75kg,SH-19-4,1.39,,"
"
1571,1749,288521,jogurt maitsestamata natural tere 0.38kg,SH-11-2-8,1.39,,"
"
1572,1747,103334,nisujahu t-405 kalew 1kg,SH-13-4-21,1.39,,"
"
1573,1746,103116,tarretisepulber vaarikamaitseline mikaado 0.08kg,SH-13-13-79,1.39,,"
"
1574,1745,804147,linna pelmeenid rimi basic 1kg,SH-4-7-25,1.39,,"
"
1575,1759,168739,täisterapasta fusilli tartu mill 0.5kg,SH-13-14-87,1.39,,"
"
1576,1851,758481,kassisööt friskies junior 0.3kg kuiv,SH-7-1-3,1.42,,"
"
1577,1852,7111513,kassisööt friskies lõhe & aedviljad 0.3kg,SH-7-1-3,1.42,,"
"
1578,1850,751945,kassisööt friskass kuiv 0.3kg,SH-7-1-3,1.42,,"
"
1579,1853,945920,külmsuitsu heeringafilee vp,SH-8-17-22,1.44,,"
"
1580,1893,169272,kummikommid fazer tutti frutti 0.18kg,SH-9-3-2,1.45,1.95,"loyalty
"
1581,1908,278361,saib leibur 0.37kg,SH-6-7-21,1.45,,"
"
1582,1907,273765,mitmevilja röstkukkel fazer 0.26kg,SH-6-2-10,1.45,,"
"
1583,1906,811170,kolme köögivilja segu rimi 400g,SH-4-3-14,1.45,,"
"
1584,1904,805311,veisemaksapasteet rimi,SH-8-18,1.45,,"
"
1585,1903,808317,kartulikrõpsud rimi hapukoore-sibulama.100g,SH-9-8-15,1.45,,"
"
1586,1902,808307,kartulikrõpsud rimi 0.1kg,SH-9-8-15,1.45,,"
"
1587,1901,140112,marmelaadisuhkur dansukker 0.33kg,SH-13-13-85,1.45,,"
"
1588,1900,808332,adžika rimi 0.26kg,SH-13-6-25,1.45,,"
"
1589,1898,1351784,jook sidruni-laimi maits vichy fresh 1.5l,SH-3-12-9,1.45,,"
"
1590,1897,134042,kummikommid red band truly party animals 0.11kg,SH-9-3-2,1.45,,"
"
1591,1896,100827,šokolaadibatoon tupla king size 0.085kg,SH-9-9-21,1.45,,"
"
1592,1895,178269,kummikommid fazer tutti frutti sour 0.18kg,SH-9-3-2,1.45,1.95,"loyalty
"
1593,1894,169283,kummikommid fazer tutti frutti passion 0.18kg,SH-9-3-2,1.45,1.95,"loyalty
"
1594,1909,803741,juust hollandi viil rimi 48% 0.15kg,SH-11-3-17,1.45,,"
"
1595,1899,1005847,puljong kanaliha maggi 0.08kg,SH-13-8-43,1.45,,"
"
1596,1910,808540,näkileib kaerajahuga rimi 0.1kg,SH-6-4-10,1.45,,"
"
1597,1928,977101,koorejäätis mandlitk gl.premia 0.07kg 0.1l,SH-4-1-9,1.45,,"
"
1598,1912,909348,hapendatud täispiim farmi 3.8-4.2% 1kg,SH-11-1,1.45,,"
"
1599,1929,165367,suhkur dan sukker 1kg,SH-13-13-85,1.45,,"
"
1600,1927,1370524,energiajook red bull blue edition 0.25l purk,SH-3-4,1.45,,"
"
1601,1926,1008657,söögisool peeneteraline alpensalz 0.5kg,SH-13-12-77,1.45,,"
"
1602,1925,1370684,muu alk.j.garage hardcore grapefr 6% 0.275l,SH-1-3,1.45,,"
"
1603,1924,1370691,muu alk.jook garage hardcore cherry 6% 0.275l,SH-1-3,1.45,,"
"
1604,1923,813852,sardiinid rimi oliiviõlis 0.09kg,SH-8-5-9,1.45,,"
"
1605,1922,7264929,täissööt kassidele latvijasg kanali.150g,SH-7-1-1,1.45,,"
"
1606,1921,1370108,energiajook red bull zero magusainetega 0.25l,SH-3-4,1.45,,"
"
1607,1920,1008716,meresool jämedateraline luglio 1kg,SH-13-12-77,1.45,,"
"
1608,1919,1010792,šokolaadimündid only christmas coins 0.085kg,SH-9-3-1,1.45,,"
"
1609,1918,104480,tatragaletid dr.nature 0.11kg,SH-13-1-2,1.45,,"
"
1610,1916,1001647,vahukomm pulga otsas fizzy halloween 0.035kg,SH-9-3-1,1.45,,"
"
1611,1915,184836,võiküpsised leibniz zoo 0.1kg,SH-9-5-5,1.45,,"
"
1612,1914,923070,majonees oliivi provansaal lemmik 0.21kg,SH-11-6-27,1.45,,"
"
1613,1913,913133,rasvavõie evesol 72% 0.25kg,SH-11-9-39,1.45,,"
"
1614,1911,811616,merekapsas rimi porg ja küüslaug 0.25kg,SH-8-10-30,1.45,,"
"
1615,1892,801506,nisujahu 405d rimi 1kg,SH-13-4-21,1.45,,"
"
1616,1890,139845,tume šokolaad tervete pähklitega pergale 0.1kg,SH-9-9-22,1.45,,"
"
1617,1889,147468,tomatimahl heinz 0.29l,SH-3-8-1,1.45,,"
"
1618,1868,805783,"kassisööt purrrfect loomalih,linnulih 0kg",SH-7-1-1,1.45,,"
"
1619,1866,927907,vaarikatarretis vahukoorega 0.16kg,SH-16-2,1.45,,"
"
1620,1865,1350928,energiajook red bull suhkruvaba 0.25l,SH-3-4,1.45,,"
"
1621,1864,178123,kanapuljong gallina blanca 0kg,SH-13-8-43,1.45,,"
"
1622,1863,1351370,siider alkoholivaba pirni 0.5l,SH-3-2,1.45,,"
"
1623,1862,803529,läätsed rimi 0.4kg,SH-13-10-49,1.45,,"
"
1624,1869,194667,kaerabatoon pekanipähklitega ma baker 0.09kg,SH-13-3-17,1.45,,"
"
1625,1861,933825,paprikalõige viilutatud 0.15kg,SH-8-4,1.45,,"
"
1626,1859,811617,merekapsas rimi kalmaaride 0.25kg,SH-8-10-30,1.45,,"
"
1627,1858,1365519,energiajook red bull white editition 0.25l,SH-3-4,1.45,,"
"
1628,1857,962390,piimajook šokolaadi aasa 0.45l,SH-11-8-35,1.45,,"
"
1629,1856,1005953,kakaoküpsised šokolaaditükkide marmiton 0.13kg,SH-9-5-5,1.45,,"
"
1630,1855,962391,piimajook banaani aasa 0.45l,SH-11-8-35,1.45,,"
"
1631,1891,183083,neljaviljahelbed täistera tartu mill 0.5kg,SH-13-2-11,1.45,,"
"
1632,1860,813761,kookosjook light ica asia 0.4l,SH-13-11-67,1.45,,"
"
1633,1870,962392,piimajook maasika aasa 0.45l,SH-11-8-35,1.45,,"
"
1634,1854,199375,toorbatoon pähklimaius nakd 0.035kg,SH-13-1-8,1.45,,"
"
1635,1872,1367244,energiajook red bull red edition 0.25l,SH-3-4,1.45,,"
"
1636,1871,1000409,suhkrukaunistused sinised tähed deco rep 0.02kg,SH-13-13-82,1.45,,"
"
1637,1887,1005846,puljong juurvilja maggi 0.08kg,SH-13-8-43,1.45,,"
"
1638,1886,1357013,õlu tuborg green 4.6% 0.33l pdl,SH-1-6,1.45,,"
"
1639,1885,285329,lihaviiner (e-vaba kooritud) 0.125kg,SH-8-22,1.45,,"
"
1640,1884,802319,kartulipuder piimaga rimi 0.2kg,SH-13-8-40,1.45,,"
"
1641,1883,805801,"kassisööt purrrfect kalaga,linnulihaga 0kg",SH-7-1-1,1.45,,"
"
1642,1882,106614,šokolaadikommid ferrero rocher 0.0375kg,SH-9-6-7,1.45,,"
"
1643,1888,181276,toorbatoon marjanauding nakd 0.035kg,SH-13-1-8,1.45,,"
"
1644,1880,974676,täistera röst pala leibur 0.22kg,SH-6-2-10,1.45,,"
"
1645,1879,805587,rosin jumbo seemneteta rimi 0.2kg,SH-9-4-11,1.45,,"
"
1646,1878,1365518,energiajook red bull yellow edition 0.25l,SH-3-4,1.45,,"
"
1647,1877,194175,kaerabatoon pistaatsiapähklit ma baker 0.09kg,SH-13-3-17,1.45,,"
"
1648,1876,1003107,kaerahelbed täistera tartu mill 0.5kg,SH-13-2-9,1.45,,"
"
1649,1875,812819,pruun riis rimi greatlife 0.5kg,SH-13-15-90,1.45,,"
"
1650,1881,977565,kissellimaius ploom nopri 0.18kg,SH-19-1,1.45,,"
"
1651,1873,967009,näkileivad seemnete ja meresoolaga 0.09kg,SH-6-4-10,1.45,,"
"
1652,1930,804385,maapähkel awake röstitud soolatud 0.4kg,SH-9-4-14,1.48,,"
"
1653,2022,1004436,pastillid mustsõstra fisherman’s friend 0.025kg,SH-9-7,1.49,,"
"
1654,2023,812416,kanamunad rimi basic m10,SH-11-7-29,1.49,,"
"
1655,2024,161073,aedoad punane heinz 0.4kg,SH-13-10-50,1.49,,"
"
1656,2025,145560,pastillid mündi fisherman's magusainetega 0.025kg,SH-9-7,1.49,,"
"
1657,2026,962042,öko täispiim mo saaremaa 4.0-4.4% 1l,SH-11-8-37,1.49,,"
"
1658,2033,980725,tšillipipar jalapeno 0.05kg,SH-12-2-13,1.49,,"
"
1659,2029,7151465,püree semper pirn-banaan-mango 6k 0.11kg,SH-5-6-23,1.49,,"
"
1660,2030,7206563,püree semper puuvilja-maasika 6k 0.11kg,SH-5-6-17,1.49,,"
"
1661,2034,1002985,püree põnn mango-hirsi bio 4kuud 0.13kg,SH-5-6-23,1.49,,"
"
1662,2035,104053,püree hipp ploomiga bio 0.125kg,SH-5-6-23,1.49,,"
"
1663,2036,1367846,püree põnn ploomi öko 4kuud 0.13kg,SH-5-6-23,1.49,,"
"
1664,2021,1005255,sarapuupähkli batoon šokolaadiga roobar 0.03kg,SH-13-1-8,1.49,,"
"
1665,2027,1001340,kaerahelbed täist õuna kaneeli auga mahe 0.06kg,SH-13-2-12,1.49,,"
"
1666,2037,7169052,kraabits,SH-15-2-10,1.49,,"
"
1667,2012,281511,porgandileib karja pagar 0.39kg,SH-6-3-15,1.49,,"
"
1668,2019,1368157,muu al.jook hoggy´s ld grapefr.&yuzu 5% 0.5l,SH-1-3,1.49,,"
"
1669,2018,973763,pasteet murulauguga m&m 0.21kg,SH-8-18,1.49,,"
"
1670,2017,1368107,toonik kurk ja arbuus double dutch 0.2l,SH-3-11,1.49,,"
"
1671,2016,1003332,supersmuuti astelpaju-porgandi-mango 0.33l,SH-12-8-35,1.49,,"
"
1672,2015,1002025,supersmuuti kook.-an.-banaani aura 0.33l,SH-12-8-35,1.49,,"
"
1673,2014,1368521,hapendatud kasemahl kasevetekohin 0.5l,SH-3-7,1.49,,"
"
1674,2011,136094,kalakaste thai choice 0.2l,SH-13-11-72,1.49,1.89,"loyalty
"
1675,2010,122324,must pipar jahvatatud santa maria 0.016kg,SH-13-12-75,1.49,,"
"
1676,2009,145559,pastillid sidruni fisherman's magusainet 0.025kg,SH-9-7,1.49,,"
"
1677,2008,1354605,vesi sidruni mahlaga gas aura fruit 1.5l,SH-3-12-9,1.49,,"
"
1678,2007,1356334,vesi mustikamaitseline aura fruit 1.5l,SH-3-12-9,1.49,,"
"
1679,2006,1361752,maitsevesi maasikas-basiilik aura 1.5l,SH-3-12-9,1.49,,"
"
1680,2005,1363259,toonik fever tree elderflower 0.2l,SH-3-11,1.49,,"
"
1681,2038,214894,juust mozzarella galbani 0.125kg,SH-11-3-10,1.49,,"
"
1682,2020,1005249,kookose batoon šokolaadiga kaetud roobar 0.03kg,SH-13-1-8,1.49,,"
"
1683,2039,103897,püree aprikoosi hipp 4k 0.125kg,SH-5-6-23,1.49,,"
"
1684,2090,1368257,muu alk.jook cooler strawberry 4% 0.275l pdl,SH-1-3,1.49,,"
"
