,id,desc,category,price,old_price,discount_type
1219,298518,Joogijogurt vaar-granaatõun Activia 300g,SH-11-2-4,1.25,,"
"
1220,940050,Kapsa-porgandi toorsalat 300g,SH-16-6,1.25,1.59,"regular
"
1221,922406,Proteiinijogurt maasika Valio ProFeel 200g,SH-11-2-3,1.25,,"
"
1222,279501,Joogijogurt maasika-kiivi Activia 300g,SH-11-2-4,1.25,,"
"
1223,808092,Aedoad punased I Love Eco 380g,SH-13-10-50,1.25,,"
"
1224,808093,Oad valged I Love Eco 380g,SH-13-10-50,1.25,,"
"
1225,922404,Proteiinijogurt ahjuõuna Valio ProFeel 200g,SH-11-2-3,1.25,,"
"
1226,158376,Maisileivakesed meresoolaga Racio 115g,SH-13-1-2,1.27,,"
"
1227,158377,Maisileivakesed linaseemnete. Racio 115g,SH-13-1-2,1.27,,"
"
1228,7159171,Õuna-pirni-banaani püree Bio Hippis Hipp 4k,SH-5-6-23,1.29,1.79,"loyalty
"
1229,976188,"Jääsalat Rimi, tk.",SH-12-6,1.29,,"
"
1230,1372019,"Muu alk.jook Saku On Ice Ingver 4% 0,33l pdl",SH-1-6,1.29,,"
"
1231,200266,Vahukoor Alma 35% 200ml,SH-11-5-24,1.29,,"
"
1232,814176,Bruschetta küüslaugu ja peters. Rimi 150g,SH-6-4-10,1.29,,"
"
1233,814168,Bruschetta tomati ja oreganoga Rimi 150g,SH-6-4-10,1.29,,"
"
1234,994179,Punase kapsa salat seemnetega 200g,SH-16-6,1.29,,"
"
1235,988618,Puding kakao laktoosivaba Tere 200g,SH-11-2-2,1.29,,"
"
1236,987960,Koorejäätis fitlap Balbiino 90ml/52g,SH-4-1-9,1.29,,"
"
1237,987183,Jäätis brownie Super Viva 170ml/93g,SH-4-1-7,1.29,,"
"
1238,987181,Jäätis kar- pähkli Super Viva 170ml/95g,SH-4-1-7,1.29,,"
"
1239,1370527,"Õlu Karl Friedrich Oktober 5% 0,568l purk",SH-1-6,1.29,,"
"
1240,1370110,"Karastusjook Barbariss 1,5l",SH-3-7,1.29,,"
"
1241,1370102,"Õlu Alexander Bohemian 5% 0,568l purk",SH-1-6,1.29,,"
"
1242,1370073,"Muu alk.jook Hoggys Longero 5% 0,5l purk",SH-1-3,1.29,,"
"
1243,986470,Kodupihvid M&M 400g,SH-8-12-30,1.29,,"
"
1244,983780,Seemneleib Ruks 10% seemneid Leibur 390g,SH-6-3-15,1.29,,"
"
1245,813594,Köögiviljamahl Rimi 100% 1l,SH-3-8-1,1.29,,"
"
1246,978280,Brokoli RIMI 350g,SH-12-2-8,1.29,,"
"
1247,195050,Küpsised Zoo Jungle 100g,SH-9-5-5,1.29,,"
"
1248,932860,Öko rukkihelbed Jahu-Jaan 500g,SH-19-4,1.29,,"
"
1249,1011406,Piimašokolaad Dianella suhkruvaba 85g,SH-13-1-1,1.29,,"
"
1250,1011432,Tume šokolaad Dianella suhkruvaba 85g,SH-13-1-1,1.29,,"
"
1251,1011433,Tume šok. sarapuupähkli Dianella suh.vaba 85g,SH-13-1-1,1.29,,"
"
1252,1372007,"Muu al.jook Hoggys Longero Red Berry 5% 0,5l",SH-1-3,1.29,,"
"
1253,7159127,Püree õuna-pirni-kuiviku Hipp 4k 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1254,7159147,Püree õuna-banaani bio Hipp 4k 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1255,7159126,Püree pirni ja õuna bio Hippis 4k 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1256,7159170,Püree Hipp banaan-kiivi-pirni 6k 100g,SH-5-6-23,1.29,1.79,"loyalty
"
1257,191169,Söögisool peeneteraline Santa Maria 92g,SH-13-12-77,1.29,1.65,"loyalty
"
